Date,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,bb_sma,bb_upper,bb_lower,sma_7,sma_21,sma_50,ema_12,volatility
2025-09-05,628.895,630.945,626.56,628.595,1000000,50.31926491200754,1.654348489387985,2.01672854950957,-0.36238006012158497,628.3502500000001,633.8326020451868,622.8678979548133,629.0614285714286,628.4028571428572,623.2208999999999,628.2651928015124,0.08145645299989746
2025-09-08,628.595,629.83,625.655,628.585,1000000,51.962045673850156,1.557315842190178,1.9248460080456915,-0.36753016585551346,628.19025,633.4320350264153,622.9484649735847,629.1214285714286,628.3614285714286,623.5434,628.3143939089721,0.08024185487821248
2025-09-09,628.53,634.945,628.155,628.5,1000000,51.97876447876452,1.4567652970387144,1.8312298658442963,-0.3744645688055819,628.018,632.9579950990807,623.0780049009194,629.0042857142859,628.205,623.8698,628.3429486922072,0.0802219191169587
2025-09-10,628.525,631.64,627.14,629.485,1000000,59.524222955374235,1.439960564546368,1.7529760055847108,-0.3130154410383428,627.9780000000001,632.8532364585022,623.1027635414979,628.8278571428572,628.0878571428572,624.2271,628.5186488934061,0.07996250559280896
2025-09-11,629.485,634.075,628.425,633.295,1000000,56.52741514360315,1.7143162805190286,1.7452440605715744,-0.030927780052545817,628.27125,633.6836712647726,622.8588287352275,629.5642857142857,628.2311904761906,624.679,629.2534721405743,0.08091920332451705
2025-09-12,633.295,635.685,631.62,634.645,1000000,81.78889990089169,2.0174232798649427,1.7996799044302483,0.21774337543469446,628.372,634.1861555027812,622.5578444972188,630.2857142857143,628.5747619047619,625.1337,630.0829379651013,0.07582908668887069
2025-09-15,634.645,636.925,633.71,636.16,1000000,81.09567901234539,2.3527643958213957,1.910296802708478,0.44246759311291783,628.7605,635.5382483452527,621.9827516547473,631.3235714285713,628.742857142857,625.6918000000001,631.017870585855,0.07165273213719185
2025-09-16,636.32,642.03,634.645,641.41,1000000,83.26883678579539,3.0074873283134593,2.1297349078294743,0.877752420483985,629.46275,638.2455588511472,620.6799411488529,633.1542857142857,629.3628571428571,626.3369,632.6166597264927,0.07598455252018707
2025-09-17,641.41,644.8,638.75,639.05,1000000,73.70943149640583,3.2979114226783395,2.3633702107992476,0.9345412118790919,630.05175,639.7479023975126,620.3555976024874,634.6492857142857,629.9192857142857,626.9591,633.6064043839554,0.07777741858252882
2025-09-18,639.02,641.415,635.745,637.735,1000000,68.20246593121341,3.3829683464949767,2.5672898379383935,0.8156785085565832,630.7385,640.574514971843,620.9024850281571,635.9685714285714,630.417619047619,627.5626,634.24157294027,0.07523023479202696
2025-09-19,637.735,638.37,635.0,635.785,1000000,60.70145784914415,3.2555004851375315,2.7049319673782213,0.5505685177593103,631.038,641.1148846480711,620.9611153519289,636.8685714285714,630.9788095238096,628.0295000000001,634.4790232571514,0.06999152275543663
2025-09-22,635.785,641.47,634.45,641.235,1000000,74.67495760316561,3.5532906167221654,2.87460369724701,0.6786869194751555,632.0089999999999,642.0864932137755,621.9315067862243,638.0028571428571,631.5235714285714,628.6235,635.5184042945128,0.05632735131663796
2025-09-23,641.18,644.165,639.54,643.115,1000000,75.07418397626105,3.896080142986648,3.078898986394938,0.81718115659171,632.96125,643.470096336102,622.4524036638979,639.2128571428572,632.5378571428571,629.2855999999999,636.6871113261262,0.05604010340980096
2025-09-24,643.09,643.425,635.75,636.885,1000000,62.29609110495538,3.62326760495489,3.187772710106928,0.4354948948479618,633.46575,643.6931956732859,623.238304326714,639.3164285714286,633.1480952380952,629.72,636.7175557374915,0.06755909798338092
2025-09-25,636.885,637.925,631.725,632.87,1000000,55.90388067946413,3.047949888776543,3.1598081458408513,-0.1118582570643083,633.701,643.6270760254581,623.7749239745419,638.0964285714286,633.437380952381,630.0176,636.1256240855697,0.07184708420603733
2025-09-26,632.87,638.87,632.33,637.01,1000000,60.443783314739,2.8927243289355147,3.106391382459784,-0.2136670535242695,634.0855,643.8920788336744,624.2789211663256,637.8050000000001,633.8585714285715,630.3814,636.2616819185589,0.07498197582140258
2025-09-29,637.01,645.01,636.9,643.34,1000000,65.92958351223703,3.243100607362976,3.133733227440423,0.10936737992255319,634.7165,645.2111969565847,624.2218030434153,638.6057142857143,634.5261904761905,630.8416,637.3506539310883,0.08185621004168181
2025-09-30,643.34,646.07,642.275,644.145,1000000,65.79741379310343,3.5448700493518572,3.21596059182271,0.32890945752914735,635.51675,646.3358064210623,624.6976935789377,639.8000000000001,635.1654761904762,631.1525,638.3959379416901,0.0796123917201793
2025-10-01,644.115,647.225,641.005,641.895,1000000,59.589652096342576,3.561414540376063,3.285051381533381,0.27636315884268203,636.13175,646.9318217712053,625.3316782287948,639.8942857142857,635.8204761904761,631.3042,638.9342551814301,0.08125416752733486
2025-10-02,641.84,643.705,639.065,640.885,1000000,57.011235955056186,3.453221027185691,3.3186853106638434,0.1345357165218477,636.73125,647.1648212587089,626.2976787412912,639.5757142857143,636.3580952380953,631.3496,639.2343697689024,0.08142815436522229
2025-10-03,640.86,643.455,640.375,642.16,1000000,56.77812923633077,3.430810485202528,3.3411103455715807,0.08970013963094736,637.4095,647.3689387392077,627.4500612607923,640.3292857142857,636.9897619047618,631.3933000000001,639.6844667275328,0.0813225580618816
2025-10-06,642.16,642.16,634.085,636.68,1000000,44.68419869633623,2.937003815726257,3.260289039602516,-0.32328522387625913,637.81425,646.8816980103878,628.7468019896122,640.8735714285714,637.3747619047618,631.5516,639.2222410771432,0.08817744195369044
2025-10-07,636.815,637.055,630.165,631.27,1000000,41.817416912074066,2.085081167951671,3.025247465272347,-0.9401662973206761,637.95275,646.490304484686,629.415195515314,640.0535714285714,637.5026190476191,631.6253999999999,637.9988193729673,0.09397601798112584
2025-10-08,631.11,631.485,626.22,628.26,1000000,40.37778003452826,1.1537448351600688,2.6509469392498914,-1.4972021040898227,637.8915,646.6981757573315,629.0848242426684,637.8992857142857,637.4911904761905,631.8087,636.5005394694339,0.09546515070597197
2025-10-09,628.26,631.725,625.02,626.24,1000000,40.32045431497823,0.24977768171754633,2.1707130877434224,-1.920935406025876,637.5387499999999,647.5968893460865,627.4806106539133,635.3414285714285,637.3366666666667,631.986,634.9219949356748,0.09321023799566464
2025-10-10,626.24,628.675,621.645,624.57,1000000,31.6968698517298,-0.5945245345887997,1.617665563276978,-2.212190097865778,637.0350000000001,648.5997258597235,625.4702741402766,632.8664285714285,636.9211904761904,631.8960999999999,633.3293803301864,0.09293941856974032
2025-10-13,624.57,626.86,621.205,622.14,1000000,27.238198589256584,-1.4430858204746073,1.005515286526661,-2.4486011070012683,636.3340000000001,649.6839148824421,622.984085117558,630.1885714285714,636.3257142857143,631.8305,631.6079372024653,0.09277019579802746
2025-10-14,622.195,626.845,620.77,625.205,1000000,36.39011885341418,-1.846966191804313,0.4350189908604662,-2.281985182664779,635.52375,649.5275453032297,621.5199546967702,627.7664285714285,635.8040476190477,631.8939,630.6228699405475,0.08899862200556234
2025-10-15,625.205,628.79,623.86,627.415,1000000,43.36455419048771,-1.9660523380961195,-0.045195274930850904,-1.9208570631652686,634.942,649.2914255890911,620.5925744109089,626.4428571428572,635.1376190476191,631.9082,630.1293514881555,0.09007909977123314
2025-10-16,627.415,628.95,624.255,626.475,1000000,36.1034164358264,-2.1119340499988084,-0.4585430299444424,-1.653391020054366,634.379,649.1445604274562,619.6134395725438,625.7578571428572,634.5388095238095,631.8580999999999,629.5671435669009,0.09000583375861533
2025-10-17,626.47,629.785,625.18,626.375,1000000,23.22020520915531,-2.2101384220022737,-0.8088621083560087,-1.4012763136462651,633.9085,649.079547252476,618.737452747524,625.4885714285714,633.9978571428571,631.7964999999999,629.0760445566085,0.08966093249074254
2025-10-20,626.965,629.635,626.07,626.675,1000000,21.97625922361226,-2.2379607827230075,-1.0946818432294085,-1.143278939493599,633.1805,648.2683790319987,618.0926209680014,625.5507142857142,633.5640476190476,631.6942999999999,628.706653086361,0.08286953337229412
2025-10-21,626.725,627.625,624.58,624.82,1000000,22.258326563769174,-2.3822323099802816,-1.3521919365795831,-1.0300403734006984,632.2657499999999,647.0325531942921,617.4989468057078,625.5864285714285,632.782380952381,631.5518,628.1087064576901,0.08166509129362712
2025-10-22,624.82,626.115,623.615,625.325,1000000,24.297984803435625,-2.427832710994039,-1.5673200914624743,-0.8605126195315649,631.68775,646.5975321915683,616.7779678084318,626.0414285714286,631.9352380952381,631.4526,627.6804439257378,0.07588217355951164
2025-10-23,625.355,625.635,623.175,624.88,1000000,20.65217391304334,-2.471390487161557,-1.7481341706022908,-0.723256316559266,631.28825,646.4899698732667,616.0865301267332,625.995,631.3635714285714,631.4015999999999,627.2496063987012,0.07315171765764865
2025-10-24,624.855,626.585,622.785,625.185,1000000,26.313620440964115,-2.453022471484701,-1.889111830778773,-0.5639106407059278,630.6969999999999,645.8815355543067,615.5124644456931,625.6764285714287,630.9976190476191,631.2527,626.9319746450549,0.0682796018098376
2025-10-27,625.185,626.425,624.405,625.965,1000000,36.49096002037183,-2.348454681749331,-1.9809804009728849,-0.36747428077644617,629.8282499999999,643.9156457381841,615.7408542618157,625.6035714285714,630.4716666666666,631.2042,626.7832093150465,0.0557600411100355
2025-10-28,625.935,627.255,620.17,621.61,1000000,34.15157292659676,-2.5871727418514183,-2.1022188691485915,-0.48495387270282686,628.7014999999999,641.5146421430866,615.8883578569132,624.9228571428572,629.4369047619048,631.0891,625.9873309588855,0.05821615357937258
2025-10-29,621.61,622.14,610.835,613.57,1000000,26.53703703703701,-3.3860866323376513,-2.358992421786404,-1.0270942105512475,627.28525,640.2192319549325,614.3512680450675,623.0507142857143,627.9809523809523,630.8151,624.0769723498262,0.07030712420374202
2025-10-30,613.545,618.22,612.495,613.29,1000000,27.97735259664178,-3.9957646191022604,-2.686346861249575,-1.3094177578526853,625.9055000000001,638.6165154880258,613.1944845119743,621.4035714285714,626.6188095238095,630.6008999999999,622.4174381421606,0.07055993413013058
2025-10-31,613.29,615.74,610.3,611.14,1000000,28.286616660086793,-4.599406749825448,-3.0689588389647495,-1.5304479108606985,624.3545,636.2589997684415,612.4500002315585,619.3771428571429,625.202380952381,630.2278000000001,620.6824476587512,0.06892127270965655
